Unnamed: 0,time,sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,proximal_distal_r1,proximal_distal_r3,cmc_flexion,cmc_abduction,mp_flexion,ip_flexion,2mcp_flexion,2mcp_abduction,2pm_flexion,2md_flexion,APLpt_tx,APLpt_ty,APLpt_tz,FPLpt_tx,FPLpt_ty,FPLpt_tz,FPLpt2_tx,FPLpt2_ty,FPLpt2_tz,sternoclavicular_r2_vel,sternoclavicular_r3_vel,unrotscap_r3_vel,unrotscap_r2_vel,acromioclavicular_r2_vel,acromioclavicular_r3_vel,acromioclavicular_r1_vel,unrothum_r1_vel,unrothum_r3_vel,unrothum_r2_vel,elv_angle_vel,shoulder_elv_vel,shoulder1_r2_vel,shoulder_rot_vel,elbow_flexion_vel,pro_sup_vel,deviation_vel,flexion_vel,proximal_distal_r1_vel,proximal_distal_r3_vel,cmc_flexion_vel,cmc_abduction_vel,mp_flexion_vel,ip_flexion_vel,2mcp_flexion_vel,2mcp_abduction_vel,2pm_flexion_vel,2md_flexion_vel,APLpt_tx_vel,APLpt_ty_vel,APLpt_tz_vel,FPLpt_tx_vel,FPLpt_ty_vel,FPLpt_tz_vel,FPLpt2_tx_vel,FPLpt2_ty_vel,FPLpt2_tz_vel
357,3.08,-0.1035367295883547,0.0438532719399741,-0.0438532719399741,0.1035367295883547,-0.0209640816515244,0.169424333563409,0.0761550719281812,-0.0761550719281812,-0.169424333563409,0.0209640816515244,0.2642245861502474,0.427836766482999,-0.2642245861502474,0.038970902376678,1.4282611067594435,0.9062429323986112,0.0028061244888602,0.0031739870117043,0.1970419778898764,0.0909280312489762,0.058765236089182,0.1096443291877301,-0.482635897879459,-0.5966233513272087,-0.0442518595880362,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.7306412761378793e-06,-1.4922565104551518e-06,-7.461282552275759e-06,-4.775220833456486e-06,-1.4325837033294657e-05,-8.05818515645782e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0041266041235388,-0.0017478250728238,0.0017478250728238,-0.0041266041235388,0.0008355589260995,-0.0067526439693821,-0.0030352671955585,0.0030352671955585,0.0067526439693821,-0.0008355589260995,0.0383258770307592,-0.0170520238716165,-0.0383258770307592,0.0736411134617101,0.0286321961921354,0.0024750863188316,5.530948399565597e-05,-0.0001546536250192,0.0034200948423296,-0.0044304135864328,0.0,-0.0024880192085949,0.0,0.0,-0.0190688216354671,0.0,0.0,0.0,1.9198621771935578e-07,6.981317007977343e-08,3.839724354387115e-07,2.4434609527916465e-07,7.33038285837494e-07,4.014257279586761e-07,0.0,0.0,0.0
358,3.09,-0.1034954635471193,0.0438357936892459,-0.0438357936892459,0.1034954635471193,-0.0209557260622634,0.1693568071237152,0.0761247192562257,-0.0761247192562257,-0.1693568071237152,0.0209557260622634,0.264607844920555,0.4276662462442828,-0.264607844920555,0.0397073135112951,1.4285474287213649,0.9062676832617996,0.0028066775837002,0.0031724404754541,0.1970761788382997,0.0908837271131118,0.058765236089182,0.1096194489956441,-0.482635897879459,-0.5966233513272087,-0.0444425478043908,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.7287214139606858e-06,-1.491558378754354e-06,-7.4574428279213715e-06,-4.772777372503694e-06,-1.4318506650436282e-05,-8.054170899178233e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0091002165330686,0.0038544200266887,-0.0038544200266887,0.0091002165330686,-0.0018426139045003,0.0148913237109415,0.0066935471209089,-0.0066935471209089,-0.0148913237109415,0.0018426139045003,0.0021307154041305,0.0376041484784761,-0.0021307154041305,0.1164507064342595,0.1052102799059317,0.301917299092691,0.0264740093055835,0.0186844652275926,1.640436691825431,0.5352701413722349,0.0,-0.1983301928444023,0.0,0.0,-3.301826899079091,0.0,0.0,0.0,-2.497566159603888e-05,-9.983283321407578e-06,-4.995132319207776e-05,-3.197443189653606e-05,-9.588838910456842e-05,-5.393067388662468e-05,0.0,0.0,0.0
359,3.1,-0.10358646571245,0.0438743378895128,-0.0438743378895128,0.10358646571245,-0.0209741522013084,0.1695057203608246,0.0761916547274347,-0.0761916547274347,-0.1695057203608246,0.0209741522013084,0.2646291520745963,0.4280422877290676,-0.2646291520745963,0.0408718205756377,1.4295995315204242,0.9092868562527264,0.003071417676756,0.00335928512773,0.213480545756554,0.0962364285268342,0.058765236089182,0.1076361470672001,-0.482635897879459,-0.5966233513272087,-0.0774608167951817,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.9784780299210746e-06,-1.5913912119684298e-06,-7.956956059842149e-06,-5.092521691469055e-06,-1.5277390541481966e-05,-8.59347763804448e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-8.237954068901487e-06,3.490658504606836e-06,-3.490658504606836e-06,8.237954068901487e-06,-1.6755160821280146e-06,1.3473941826158686e-05,6.05629250499673e-06,-6.05629250499673e-06,-1.3473941826158686e-05,1.6755160821280146e-06,-0.1330536570893381,3.399901383205339e-05,0.1330536570893381,-0.156697161227208,-0.0554500004537938,-0.5698945590319582,-0.0151288979287223,-0.0071227759438514,-0.9328154788049742,-0.204052568956331,0.0,0.0624315269012659,0.0,0.0,1.124998395131048,0.0,0.0,0.0,9.56440430092896e-06,3.822271061867595e-06,1.9111355309337955e-05,1.223475805648023e-05,3.670427416944086e-05,2.06472450510928e-05,0.0,0.0,0.0
360,3.11,-0.1035865480919907,0.0438743727960978,-0.0438743727960978,0.1035865480919907,-0.0209741689564692,0.1695058551002429,0.0761917152903598,-0.0761917152903598,-0.1695058551002429,0.0209741689564692,0.2632986155037029,0.4280426277192059,-0.2632986155037029,0.0393048489633656,1.4290450315158862,0.903587910662407,0.0029201286974688,0.0032880573682915,0.2041523909685042,0.0941959028372709,0.058765236089182,0.1082604623362127,-0.482635897879459,-0.5966233513272087,-0.0662108328438713,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.882833986911785e-06,-1.553168501349754e-06,-7.76584250674877e-06,-4.970174110904252e-06,-1.4910347799787556e-05,-8.387005187533552e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0091063077321568,-0.0038570031139828,0.0038570031139828,-0.0091063077321568,0.0018438530882694,-0.0149012895409694,-0.0066980326170862,0.0066980326170862,0.0149012895409694,-0.0018438530882694,-0.0743199243676884,-0.0376292637664199,0.0743199243676884,-0.0391304040027608,-0.0450069101409322,0.1329601598013208,-0.0101742747014532,-0.0130408209182212,-0.6341827671914907,-0.373592019899345,0.0,-0.3778388946616404,0.0,0.0,1.2473559938857564,0.0,0.0,0.0,1.73834793498635e-05,6.963863715457357e-06,3.478441199224696e-05,2.227040125544764e-05,6.677629718130315e-05,3.7559485502918105e-05,0.0,0.0,0.0
361,3.12,-0.1034954850146691,0.043835802764958,-0.043835802764958,0.1034954850146691,-0.0209557304255865,0.1693568422048332,0.0761247349641889,-0.0761247349641889,-0.1693568422048332,0.0209557304255865,0.262555416260026,0.4276663350815417,-0.262555416260026,0.038913544923338,1.428594962414477,0.9049175122604202,0.0028183859504543,0.0031576491591093,0.1978105632965893,0.0904599826382774,0.058765236089182,0.1044820733895963,-0.482635897879459,-0.5966233513272087,-0.0537372729050137,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.70899919341315e-06,-1.4835298641951803e-06,-7.4179983868263e-06,-4.747470098349776e-06,-1.4242584827974526e-05,-8.01141033250437e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.009860865927673,0.004176590353315,-0.004176590353315,0.009860865927673,-0.0019966217576963,0.016136022720295,0.0072530473192194,-0.0072530473192194,-0.016136022720295,0.0019966217576963,0.3422126056513985,0.0407472944751019,-0.3422126056513985,0.1639880996444888,-0.1635153597632888,0.2327606695176398,0.0048723309530374,-0.0005219756193939,0.3043571123073463,-0.0149533527125586,0.0,-0.0435862470363937,0.0,0.0,-0.2605720199092699,0.0,0.0,0.0,6.806784082778121e-07,2.617993877991716e-07,1.3613568165556242e-06,8.552113334772457e-07,2.6005405854713277e-06,1.4660765716751571e-06,0.0,0.0,0.0
362,3.13,-0.1035940936739459,0.0438775686684911,-0.0438775686684911,0.1035940936739459,-0.0209756966431635,0.1695182024320362,0.0761972654373811,-0.0761972654373811,-0.1695182024320362,0.0209756966431635,0.26597754231654,0.4280738080262927,-0.26597754231654,0.0405534259197829,1.426959808816844,0.9072451189555966,0.0028671092599847,0.0031524294029154,0.2008541344196628,0.0903104491111518,0.058765236089182,0.1040462109192324,-0.482635897879459,-0.5966233513272087,-0.0563429931041064,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.702192409330372e-06,-1.4809118703171886e-06,-7.404384818660744e-06,-4.738917985015004e-06,-1.4216579422119812e-05,-7.996749566787619e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.008694148229299,0.0036824352821977,-0.0036824352821977,0.008694148229299,-0.0017603914434394,0.0142268245048288,0.0063948514727227,-0.0063948514727227,-0.0142268245048288,0.0017603914434394,-0.1207382124615408,0.0359261016691481,0.1207382124615408,0.0923699973187662,0.2340883589329268,0.0884150463271615,0.0281212161470306,0.0199642104483249,1.7321172317297795,0.5719325799995068,0.0,0.2427869577518129,0.0,0.0,-2.163250819751908,0.0,0.0,0.0,-2.665117767795344e-05,-1.0663961729685348e-05,-5.331980864842685e-05,-3.412118687648916e-05,-0.0001023635606294,-5.757841202329286e-05,0.0,0.0,0.0
363,3.14,-0.1036810351562388,0.0439143930213131,-0.0439143930213131,0.1036810351562388,-0.0209933005575979,0.1696604706770844,0.0762612139521084,-0.0762612139521084,-0.1696604706770844,0.0209933005575979,0.2647701601919246,0.4284330690429842,-0.2647701601919246,0.0414771258929705,1.4293006924061733,0.9081292694188682,0.003148321421455,0.0033520715073986,0.2181753067369606,0.0960297749111469,0.058765236089182,0.1064740804967505,-0.482635897879459,-0.5966233513272087,-0.0779755013016255,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.968704186109906e-06,-1.587551487614042e-06,-7.937582905145012e-06,-5.080129853779895e-06,-1.5240215028414486e-05,-8.572533687020548e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0009715898879991,0.0004115137310356,-0.0004115137310356,0.0009715898879991,-0.0001967335132847,0.0015898902288091,0.0007146425155216,-0.0007146425155216,-0.0015898902288091,0.0001967335132847,-0.0463028694704159,0.0040148332382417,0.0463028694704159,-0.1254923671709241,-0.100978380068617,-0.0422732532934122,-0.0498618925212055,-0.0059272777661129,-3.1003788326056325,-0.1698040254043256,0.0,-0.8081822325050488,0.0,0.0,3.084004904055001,0.0,0.0,0.0,7.941248096574206e-06,3.193952531149613e-06,1.5917402778188342e-05,1.019272283164692e-05,3.05607152024208e-05,1.7174039839624094e-05,0.0,0.0,0.0
364,3.15,-0.1036907510551188,0.0439185081586235,-0.0439185081586235,0.1036907510551188,-0.0209952678927307,0.1696763695793725,0.0762683603772636,-0.0762683603772636,-0.1696763695793725,0.0209952678927307,0.2643071314972204,0.4284732173753666,-0.2643071314972204,0.0402222022212613,1.4282909086054871,0.907706536885934,0.0026497024962429,0.0032927987297375,0.1871715184109043,0.0943317346571036,0.058765236089182,0.0983922581717,-0.482635897879459,-0.5966233513272087,-0.0471354522610755,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.889291705144164e-06,-1.555611962302546e-06,-7.778408877363129e-06,-4.978202625463426e-06,-1.4934607876390278e-05,-8.400793288624307e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0045590268990106,-0.001930979924529,0.001930979924529,-0.0045590268990106,0.0009231046413798,-0.0074602528080142,-0.0033533359984419,0.0033533359984419,0.0074602528080142,-0.0009231046413798,0.0042553745157491,-0.018838874506516,-0.0042553745157491,-0.079395970151018,0.0267410097745557,0.4414754666916431,0.0148156811411594,-0.0018727033808048,0.93521120500272,-0.0536491348249845,0.0,1.039261835793752,0.0,0.0,-1.184210889119813,0.0,0.0,0.0,2.5132741228718435e-06,9.948376736367502e-07,5.009094953223722e-06,3.211405823669493e-06,9.616764178488769e-06,5.410520681182399e-06,0.0,0.0,0.0
365,3.16,-0.1036451607861287,0.0438991983593782,-0.0438991983593782,0.1036451607861287,-0.0209860368463169,0.1696017670512924,0.0762348270172792,-0.0762348270172792,-0.1696017670512924,0.0209860368463169,0.2643496852423779,0.4282848286303015,-0.2643496852423779,0.0394282425197511,1.428558318703233,0.9121212915528504,0.0027978593076545,0.0032740716959294,0.1965236304609315,0.0937952433088538,0.058765236089182,0.1087848765296376,-0.482635897879459,-0.5966233513272087,-0.0589775611522736,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.864158963915446e-06,-1.5456635855661784e-06,-7.728317927830892e-06,-4.946088567226731e-06,-1.483844023460539e-05,-8.346688081812483e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0019289378893033,0.0008170060761508,-0.0008170060761508,0.0019289378893033,-0.0003905697800114,0.0031564628588137,0.00141881305553,-0.00141881305553,-0.0031564628588137,0.0003905697800114,-0.0176974989888778,0.0079707790675176,0.0176974989888778,-0.0660128727131878,-0.0067746525712619,0.0048133911841996,0.000163240644939,-0.0003766245992878,0.0102037533125182,-0.0107894159963178,0.0,-0.0008790699843511,0.0,0.0,-0.0116431612532247,0.0,0.0,0.0,5.061454830783785e-07,1.919862177193981e-07,9.948376736367923e-07,6.457718232380101e-07,1.9373154697136915e-06,1.0995574287564103e-06,0.0,0.0,0.0
366,3.17,-0.1036644501650218,0.0439073684201397,-0.0439073684201397,0.1036644501650218,-0.0209899425441171,0.1696333316798805,0.0762490151478345,-0.0762490151478345,-0.1696333316798805,0.0209899425441171,0.2641727102524892,0.4283645364209766,-0.2641727102524892,0.0387681137926192,1.42849057217752,0.9121694254646924,0.0027994917141039,0.0032703054499366,0.1966256679940566,0.0936873491488906,0.058765236089182,0.108776085829794,-0.482635897879459,-0.5966233513272087,-0.0590939927648058,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.859097509084662e-06,-1.5437437233889845e-06,-7.718369551094524e-06,-4.939630848994351e-06,-1.4819067079908251e-05,-8.335692507524919e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.000186069551554,-7.88190690201307e-05,7.88190690201307e-05,-0.000186069551554,3.768165855073946e-05,-0.0003044901413035,-0.0001368687199396,0.0001368687199396,0.0003044901413035,-3.768165855073946e-05,0.0064368091879374,-0.0007689048019676,-0.0064368091879374,0.143879515560439,-0.0298305218032535,0.3051279544247776,-0.0001516167521207,-0.0121573352508617,-0.009448025746403,-0.348281865952163,0.0,-0.4201724490807079,0.0,0.0,0.0881228607570852,0.0,0.0,0.0,1.6179202165987427e-05,6.475171524898943e-06,3.237585762449482e-05,2.071705822117257e-05,6.215117466351798e-05,3.495894491744644e-05,0.0,0.0,0.0
367,3.18,-0.1036625894695062,0.0439065802294495,-0.0439065802294495,0.1036625894695062,-0.0209895657275316,0.1696302867784675,0.0762476464606351,-0.0762476464606351,-0.1696302867784675,0.0209895657275316,0.2642370783443685,0.428356847372957,-0.2642370783443685,0.0402069089482236,1.4281922669594875,0.9152207050089404,0.0027979755465827,0.003148732097428,0.1965311877365926,0.090204530489369,0.058765236089182,0.104574361338987,-0.482635897879459,-0.5966233513272087,-0.058212764157235,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.697305487424788e-06,-1.478992008139995e-06,-7.394610974849575e-06,-4.732460266782625e-06,-1.4197555333273071e-05,-7.986103058350454e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0023525816586419,-0.000996425923256,0.000996425923256,-0.0023525816586419,0.0004763527127468,-0.003849672731121,-0.0017304066868895,0.0017304066868895,0.003849672731121,-0.0004763527127468,-0.0242010670207126,-0.0097213443072674,0.0242010670207126,0.0540272953140151,0.0012971461533783,-0.0061020899439934,-0.0001082104136236,0.0004973315703557,-0.0068484450920253,0.014247436843294,0.0,0.0061588480512672,0.0,0.0,0.0078347830122026,0.0,0.0,0.0,-6.632251157578476e-07,-2.617993877991292e-07,-1.3264502315156952e-06,-8.552113334772457e-07,-2.5481807079117725e-06,-1.4311699866352285e-06,0.0,0.0,0.0
368,3.19,-0.1036390636529198,0.0438966159702169,-0.0438966159702169,0.1036390636529198,-0.0209848022004041,0.1695917900511563,0.0762303423937662,-0.0762303423937662,-0.1695917900511563,0.0209848022004041,0.2639950676741614,0.4282596339298843,-0.2639950676741614,0.0407471819013638,1.428205238421021,0.9151596841095004,0.0027968934424464,0.0031537054131315,0.1964627032856724,0.0903470048578019,0.058765236089182,0.1046359498194996,-0.482635897879459,-0.5966233513272087,-0.058134416327113,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.703937738582366e-06,-1.4816100020179863e-06,-7.407875477164732e-06,-4.7410123801173975e-06,-1.4223037140352193e-05,-8.000414758216807e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0038616282365011,0.0016356004019217,-0.0016356004019217,0.0038616282365011,-0.0007819075048935,0.0063190343700142,0.0028403662779868,-0.0028403662779868,-0.0063190343700142,0.0007819075048935,-0.0531820672638572,0.0159570915653772,0.0531820672638572,-0.0747887896179438,0.0545927819916469,-0.4174359298932062,-0.0134702417273819,0.0068460190843627,-0.8498362429798539,0.1961237825106168,0.0,-0.7842897571493825,0.0,0.0,1.832290962653356,0.0,0.0,0.0,-9.093165402890468e-06,-3.6302848441482175e-06,-1.8186330805780936e-05,-1.1641346110802114e-05,-3.4941491624926475e-05,-1.9652407377456175e-05,0.0,0.0,0.0
369,3.2,-0.1036776799352848,0.0439129719742361,-0.0439129719742361,0.1036776799352848,-0.020992621275453,0.1696549803948564,0.076258746056546,-0.076258746056546,-0.1696549803948564,0.020992621275453,0.2634632470015228,0.4284192048455381,-0.2634632470015228,0.0399992940051843,1.4287511662409378,0.9109853248105684,0.0026621910251726,0.0032221656039751,0.1879643408558738,0.0923082426829081,0.058765236089182,0.0967930522480058,-0.482635897879459,-0.5966233513272087,-0.0398115067005794,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.794869392611271e-06,-1.5179128504594685e-06,-7.589738785222542e-06,-4.857425841225419e-06,-1.4572452056601456e-05,-8.196938831991368e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0064082730546699,-0.0027142487862397,0.0027142487862397,-0.0064082730546699,0.0012975475791029,-0.0104862872118333,-0.0047135059911052,0.0047135059911052,0.0104862872118333,-0.0012975475791029,-0.0602176989181579,-0.0264803972106431,0.0602176989181579,-0.0550296029968505,-0.036804787681044,0.1667596999499476,-0.0044638017350231,-0.0087553394728744,-0.2837431332317924,-0.2508219998423905,0.0,-0.0749642824742324,0.0,0.0,0.5690446534994003,0.0,0.0,0.0,1.1693705988362009e-05,4.67748239534482e-06,2.338741197672401e-05,1.4974924982111358e-05,4.492477494633399e-05,2.5254914276357848e-05,0.0,0.0,0.0
370,3.21,-0.1036135972047381,0.0438858294863738,-0.0438858294863738,0.1036135972047381,-0.020979645799662,0.1695501175227381,0.076211610996635,-0.076211610996635,-0.1695501175227381,0.020979645799662,0.2628610700123412,0.4281544008734316,-0.2628610700123412,0.0394489979752158,1.4283831183641271,0.9126529218100676,0.0026175530078224,0.0031346122092464,0.1851269095235559,0.0898000226844842,0.058765236089182,0.0960434094232635,-0.482635897879459,-0.5966233513272087,-0.0341210601655854,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.677932332727651e-06,-1.4711380265060203e-06,-7.355864665455302e-06,-4.707676591404305e-06,-1.4123204307138116e-05,-7.94438968922779e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0009365785832063,-0.0003966958856856,0.0003966958856856,-0.0009365785832063,0.0001896474765214,-0.0015325910694669,-0.0006888989090556,0.0006888989090556,0.0015325910694669,-0.0001896474765214,0.0054909279998238,-0.0038701454432521,-0.0054909279998238,0.0484955091564043,-0.0011792317091252,-0.007822303908056,-3.1468286413455226e-05,0.0002571393586963,-0.0020328547929687,0.0073668951463282,0.0,0.0050147672732925,0.0,0.0,0.000274453024876,0.0,0.0,0.0,-4.014257279586761e-07,-1.7453292519943357e-07,-8.203047484373166e-07,-5.235987755982584e-07,-1.5707963267947751e-06,-8.726646259970408e-07,0.0,0.0,0.0
371,3.22,-0.1036042314189061,0.0438818625275169,-0.0438818625275169,0.1036042314189061,-0.0209777493248968,0.1695347916120434,0.0762047220075444,-0.0762047220075444,-0.1695347916120434,0.0209777493248968,0.2629159792923395,0.4281156994189991,-0.2629159792923395,0.0399339530667799,1.428371326047036,0.9125746987709872,0.0026172383249583,0.0031371836028334,0.1851065809756262,0.0898736916359475,0.058765236089182,0.0960935570959964,-0.482635897879459,-0.5966233513272087,-0.0341183156353366,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.6819465900072376e-06,-1.4728833557580146e-06,-7.364067712939675e-06,-4.712912579160288e-06,-1.4138912270406063e-05,-7.95311633548776e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0083724142349875,0.003546159974202,-0.003546159974202,0.0083724142349875,-0.0016952557557545,0.0137003459359658,0.0061582197327381,-0.0061582197327381,-0.0137003459359658,0.0016952557557545,0.037546168640723,0.034596649471319,-0.037546168640723,0.1333729127161134,-0.0840011959153397,0.038249623595743,-0.0013831385256204,-0.0070609040218682,-0.0881462481690603,-0.2022803616338567,0.0,0.1739265280041202,0.0,0.0,0.6297713253340266,0.0,0.0,0.0,9.32005820564971e-06,3.7350045992678793e-06,1.8657569703819386e-05,1.1938052083641172e-05,3.5814156250923515e-05,2.0141099568014507e-05,0.0,0.0,0.0
372,3.23,-0.1036879555612559,0.0439173241272589,-0.0439173241272589,0.1036879555612559,-0.0209947018824543,0.1696717950714031,0.0762663042048718,-0.0762663042048718,-0.1696717950714031,0.0209947018824543,0.2632914409787467,0.4284616659137123,-0.2632914409787467,0.041267682193941,1.4275313140878827,0.9129571950069446,0.0026034069397021,0.0030665745626147,0.1842251184939356,0.0878508880196089,0.058765236089182,0.0978328223760376,-0.482635897879459,-0.5966233513272087,-0.0278206023819964,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.5887460079507405e-06,-1.435533309765336e-06,-7.177492015901481e-06,-4.593532058323876e-06,-1.3780770707896828e-05,-7.751705339807615e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0278402355907522,-0.011791810945616,0.011791810945616,-0.0278402355907522,0.0056370818713836,-0.0455569157481156,-0.0204775292346304,0.0204775292346304,0.0455569157481156,-0.0056370818713836,0.2423385652136844,-0.1150420511949745,-0.2423385652136844,-0.2430583215439152,0.0172161371811974,-0.4749936423115719,-0.0017436013760349,0.0116177667126077,-0.1112652808667097,0.3328247937641873,0.0,0.7078271793254848,0.0,0.0,0.1823724729604934,0.0,0.0,0.0,-1.535889741755011e-05,-6.143558967020062e-06,-3.0700341542580256e-05,-1.9652407377456093e-05,-5.8957222132368365e-05,-3.3161255787892294e-05,0.0,0.0,0.0
373,3.24,-0.1034095532053484,0.0437994060178028,-0.0437994060178028,0.1034095532053484,-0.0209383310637405,0.1692162259139219,0.0760615289125255,-0.0760615289125255,-0.1692162259139219,0.0209383310637405,0.2657148266308836,0.4273112454017626,-0.2657148266308836,0.0388370989785019,1.427703475459695,0.9082072585838288,0.0025859709259417,0.0031827522297408,0.1831124656852685,0.0911791359572508,0.058765236089182,0.1049110941692925,-0.482635897879459,-0.5966233513272087,-0.0259968776523914,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.7423349821262416e-06,-1.4969688994355365e-06,-7.4844954313272835e-06,-4.790056132098437e-06,-1.4370342929220512e-05,-8.083317897686538e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0271882678486698,0.0115156649513656,-0.0115156649513656,0.0271882678486698,-0.0055050651667627,0.0444900657895402,0.0199979825693516,-0.0199979825693516,-0.0444900657895402,0.0055050651667627,-0.2244139814358281,0.1123479784148895,0.2244139814358281,0.1785742001758412,0.006393996261389,0.2351957179834274,-4.234168765335569e-05,-0.0080653410063909,-0.0027037069975532,-0.2310550465061261,0.0,-0.2851156252489772,0.0,0.0,0.0723220459729296,0.0,0.0,0.0,1.0681415022205336e-05,4.2760566673861226e-06,2.1345376751890705e-05,1.3648474750595578e-05,4.098033083682692e-05,2.3055799418845027e-05,0.0,0.0,0.0
374,3.25,-0.1036814358838351,0.0439145626673164,-0.0439145626673164,0.1036814358838351,-0.0209933817154081,0.1696611265718173,0.076261508738219,-0.076261508738219,-0.1696611265718173,0.0209933817154081,0.2634706868165253,0.4284347251859114,-0.2634706868165253,0.0406228409802603,1.4277674154223086,0.9105592157636632,0.0025855475090652,0.0031020988196768,0.183085428615293,0.0888685854921895,0.058765236089182,0.1020599379168027,-0.482635897879459,-0.5966233513272087,-0.0252736571926621,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.635520831904188e-06,-1.4542083327616752e-06,-7.271041663808376e-06,-4.653571384592481e-06,-1.3960539620852244e-05,-7.852759903498088e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0054634565173947,0.0023140796953417,-0.0023140796953417,0.0054634565173947,-0.0011062420397913,0.008940239653829,0.0040185856961319,-0.0040185856961319,-0.008940239653829,0.0011062420397913,0.0347109510840326,0.0225762527535644,-0.0347109510840326,0.0736504858797927,-0.0289191632277585,0.0454826345351544,0.0024680875485377,-0.0017040871217697,0.1574538661777008,-0.0488186219608249,0.0,-0.1254571813332036,0.0,0.0,-0.0307192260050867,0.0,0.0,0.0,2.2514747350726296e-06,9.075712110370546e-07,4.502949470145259e-06,2.89724655831064e-06,8.656833089891905e-06,4.869468613064345e-06,0.0,0.0,0.0
375,3.26,-0.1037360704490091,0.0439377034642698,-0.0439377034642698,0.1037360704490091,-0.021004444135806,0.1697505289683556,0.0763016945951803,-0.0763016945951803,-0.1697505289683556,0.021004444135806,0.2638177963273656,0.4286604877134471,-0.2638177963273656,0.0413593458390582,1.427478223790031,0.9110140421090148,0.0026102283845505,0.0030850579484591,0.18465996727707,0.0883803992725813,0.058765236089182,0.1008053661034707,-0.482635897879459,-0.5966233513272087,-0.025580849452713,0.1335700471315272,0.4701742473692853,0.6090850023609812,-3.613006084553462e-06,-1.4451326206513047e-06,-7.226012169106924e-06,-4.624598919009375e-06,-1.3873971289953324e-05,-7.804065217367444e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.002236691796309,0.0009473472646896,-0.0009473472646896,0.002236691796309,-0.0004528780343075,0.0036600252546037,0.0016451473529285,-0.0016451473529285,-0.0036600252546037,0.0004528780343075,0.0524514026258027,0.0092424434138094,-0.0524514026258027,0.0290541993519771,-0.0511970868522615,0.0038095999714937,-0.0005699896271163,-0.0062534099901405,-0.0363001257278478,-0.1791468077968358,0.0,-0.2034098340059908,0.0,0.0,0.2149841245669328,0.0,0.0,0.0,8.2205007768933e-06,3.281218993749309e-06,1.64410015537866e-05,1.0524335389525823e-05,3.1573006168577385e-05,1.7749998492782246e-05,0.0,0.0,0.0
