,time,sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,proximal_distal_r1,proximal_distal_r3,cmc_flexion,cmc_abduction,mp_flexion,ip_flexion,2mcp_flexion,2mcp_abduction,2pm_flexion,2md_flexion,APLpt_tx,APLpt_ty,APLpt_tz,FPLpt_tx,FPLpt_ty,FPLpt_tz,FPLpt2_tx,FPLpt2_ty,FPLpt2_tz,sternoclavicular_r2_vel,sternoclavicular_r3_vel,unrotscap_r3_vel,unrotscap_r2_vel,acromioclavicular_r2_vel,acromioclavicular_r3_vel,acromioclavicular_r1_vel,unrothum_r1_vel,unrothum_r3_vel,unrothum_r2_vel,elv_angle_vel,shoulder_elv_vel,shoulder1_r2_vel,shoulder_rot_vel,elbow_flexion_vel,pro_sup_vel,deviation_vel,flexion_vel,proximal_distal_r1_vel,proximal_distal_r3_vel,cmc_flexion_vel,cmc_abduction_vel,mp_flexion_vel,ip_flexion_vel,2mcp_flexion_vel,2mcp_abduction_vel,2pm_flexion_vel,2md_flexion_vel,APLpt_tx_vel,APLpt_ty_vel,APLpt_tz_vel,FPLpt_tx_vel,FPLpt_ty_vel,FPLpt_tz_vel,FPLpt2_tx_vel,FPLpt2_ty_vel,FPLpt2_tz_vel
195,1.46,-0.1028057267054908,0.04354365367226303,-0.04354365367226303,0.1028057267054908,-0.0208160684807103,0.16822814283902335,0.07561739235977669,-0.07561739235977669,-0.16822814283902335,0.0208160684807103,0.26493198607297197,0.4248161003628971,-0.26493198607297197,0.034828306499335875,1.4307389086360647,0.9244267317788452,0.002689697763249953,0.003274826550830985,0.18970777014244447,0.0938168682873519,0.058765236089182,0.09928023736375179,-0.48263589787945904,-0.5966233513272087,-0.03752369037075589,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.865031628541442e-06,-1.546012651416577e-06,-7.730063257082885e-06,-4.947310297703127e-06,-1.484193089310938e-05,-8.348607943989676e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0026510504140236923,0.0011228575742705527,-0.0011228575742705527,0.0026510504140236923,-0.0005367760114508707,0.004338103122292214,0.0019499516534959849,-0.0019499516534959849,-0.004338103122292214,0.0005367760114508707,-0.04486616679005295,0.010954716129774056,0.04486616679005295,-0.0012067555514146122,0.06332237785806605,0.2013207447045251,0.004610880631088698,0.003031689270591685,0.29136969846423333,0.08685156292993351,0.0,0.2625758324234853,0.0,0.0,-0.42599900389568773,0.0,0.0,0.0,-4.0666171571468235e-06,-1.6231562043547322e-06,-8.150687606813611e-06,-5.201081170943078e-06,-1.5620696805349114e-05,-8.779006137531488e-06,0.0,0.0,0.0
196,1.47,-0.10283223720963104,0.04355488224800574,-0.04355488224800574,0.10283223720963104,-0.02082143624082481,0.16827152387024627,0.07563689187631165,-0.07563689187631165,-0.16827152387024627,0.02082143624082481,0.26448332440507144,0.4249256475241948,-0.26448332440507144,0.03481623894382173,1.4313721324146453,0.9264399392258904,0.00273580656956084,0.003305143443536902,0.1926214671270868,0.09468538391665124,0.058765236089182,0.10190599568798664,-0.48263589787945904,-0.5966233513272087,-0.04178368040971277,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.9056978001129106e-06,-1.5622442134601244e-06,-7.81157013315102e-06,-4.9993211094125575e-06,-1.499813786116287e-05,-8.43639800536499e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0032048782922677876,0.0013574298257386375,-0.0013574298257386375,0.0032048782922677876,-0.0006489308691837864,0.005244347883101574,0.002357294047621028,-0.002357294047621028,-0.005244347883101574,0.0006489308691837864,-0.333922448784052,0.013243244204869109,0.333922448784052,-0.00746807188306553,-0.4153347454600276,-3.0963510490243484,0.004297855829743557,0.000892421753129766,0.27046768770222773,0.02556622865503566,0.0,0.5333855522992231,0.0,0.0,-1.0326881229792861,0.0,0.0,0.0,-1.2042771838761128e-06,-4.88692190558414e-07,-2.391101075232261e-06,-1.5358897417550155e-06,-4.607669225265216e-06,-2.6005405854714967e-06,0.0,0.0,0.0
197,1.48,-0.10286428599255372,0.043568456546263123,-0.043568456546263123,0.10286428599255372,-0.020827925549516648,0.16832396734907729,0.07566046481678786,-0.07566046481678786,-0.16832396734907729,0.020827925549516648,0.2611440999172309,0.4250580799662435,-0.2611440999172309,0.03474155822499107,1.427218784960045,0.8954764287356469,0.0027787851278582754,0.0033140676610681997,0.19532614400410908,0.0949410462032016,0.058765236089182,0.10723985121097887,-0.48263589787945904,-0.5966233513272087,-0.05211056163950563,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.917740571951672e-06,-1.5671311353657086e-06,-7.835481143903343e-06,-5.014680006830108e-06,-1.5044214553415523e-05,-8.462403411219705e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.005268555599825808,-0.002231508168430013,0.002231508168430013,-0.005268555599825808,0.0010667801454037479,-0.008621280733028813,-0.0038752068980796306,0.0038752068980796306,0.008621280733028813,-0.0010667801454037479,-0.09304048300421419,-0.02177078330377613,0.09304048300421419,0.021378014408902912,-0.011767393789363645,0.010319817707782342,-0.005240403438990567,-0.009407534107759661,-0.32998037832233373,-0.26950632544364417,0.0,-0.037927575442163464,0.0,0.0,0.6903067788958036,0.0,0.0,0.0,1.2636183784438948e-05,5.0614548307835525e-06,2.5254914276357932e-05,1.6161748873467507e-05,4.8502699912922484e-05,2.7296949501191157e-05,0.0,0.0,0.0
198,1.49,-0.10281160043655546,0.04354614146457882,-0.04354614146457882,0.10281160043655546,-0.02081725774806261,0.168237754541747,0.07562171274780706,-0.07562171274780706,-0.168237754541747,0.02081725774806261,0.2602136950871888,0.42484037213320575,-0.2602136950871888,0.0349553383690801,1.4271011110221514,0.8955796269127247,0.0027263810934683697,0.003219992319990603,0.19202634022088574,0.09224598294876515,0.058765236089182,0.10686057545655724,-0.48263589787945904,-0.5966233513272087,-0.04520749385054759,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.791378734107282e-06,-1.516516587057873e-06,-7.582932001139764e-06,-4.853062518095433e-06,-1.4559187554286298e-05,-8.189433916207794e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.005452530756278051,0.002309437119531882,-0.002309437119531882,0.005452530756278051,-0.0011040254716418452,0.00892233257570596,0.004010539728280249,-0.004010539728280249,-0.00892233257570596,0.0011040254716418452,0.05425935429135831,0.022531031272648994,-0.05425935429135831,0.07418670338588326,0.0449897710076641,0.013034101400588582,-2.4888395133444013e-05,0.00028365091003408616,-0.00158036073109602,0.008126270450579953,0.0,0.008351924069568972,0.0,0.0,-0.005037927792467256,0.0,0.0,0.0,-4.363323129986051e-07,-1.7453292519943357e-07,-8.552113334772457e-07,-5.585053606381874e-07,-1.6580627893945978e-06,-9.42477796076899e-07,0.0,0.0,0.0
199,1.5,-0.10286612574411824,0.04356923583577414,-0.04356923583577414,0.10286612574411824,-0.02082829800277903,0.16832697786750406,0.07566181814508986,-0.07566181814508986,-0.16832697786750406,0.02082829800277903,0.26075628863010236,0.42506568244593224,-0.26075628863010236,0.035697205402938935,1.427551008732228,0.8957099679267306,0.0027261322095170353,0.003222828829090944,0.19201053661357478,0.09232724565327095,0.058765236089182,0.10694409469725293,-0.48263589787945904,-0.5966233513272087,-0.045257873128472265,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.7957420572372682e-06,-1.5182619163098674e-06,-7.5914841144745365e-06,-4.8586475717018145e-06,-1.4575768182180244e-05,-8.198858694168563e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.009095434330917695,0.003852395444756823,-0.003852395444756823,0.009095434330917695,-0.0018416365201189,0.014883522089184642,0.006690039009112081,-0.006690039009112081,-0.014883522089184642,0.0018416365201189,0.20523141669300804,0.03758439135134184,-0.20523141669300804,0.009831352410021033,0.15259118689543438,1.549290728817676,-0.005641968793289407,0.00472792241072743,-0.3569073529286926,0.13544488033761654,0.0,0.01437036038251377,0.0,0.0,0.5911968436046112,0.0,0.0,0.0,-6.318091892219411e-06,-2.5307274153917657e-06,-1.2618730491919026e-05,-8.063421144213789e-06,-2.4225170017681295e-05,-1.3631021458075699e-05,0.0,0.0,0.0
200,1.51,-0.10295708008742742,0.04360775979022171,-0.04360775979022171,0.10295708008742742,-0.020846714367980218,0.1684758130883959,0.07572871853518098,-0.07572871853518098,-0.1684758130883959,0.020846714367980218,0.26280860279703244,0.42544152635944565,-0.26280860279703244,0.035795518927039145,1.4290769206011824,0.9112028752149074,0.002669712521584141,0.0032701080531982183,0.18844146308428786,0.09368169445664712,0.058765236089182,0.10708779830107806,-0.48263589787945904,-0.5966233513272087,-0.03934590469242615,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.858922976159462e-06,-1.543569190463785e-06,-7.717671419393727e-06,-4.939281783143952e-06,-1.4818019882357057e-05,-8.33516890874932e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.003301517172950297,-0.0013983577966981964,0.0013983577966981964,-0.003301517172950297,0.0006684785568061846,-0.005402509619917284,-0.0024283987613477054,0.0024283987613477054,0.005402509619917284,-0.0006684785568061846,-0.029410054533163255,-0.013642592991014446,0.029410054533163255,-0.2006678170313539,0.4459404552505708,2.6952073313661895,-0.009357792224077817,0.010580098659127056,-0.5957375969063539,0.3030976478125197,0.0,0.5475083551806342,0.0,0.0,0.12126062441324553,0.0,0.0,0.0,-1.4189526818713886e-05,-5.67232006898157e-06,-2.8396506929947567e-05,-1.8186330805780936e-05,-5.4524085832302964e-05,-3.0665434957540415e-05,0.0,0.0,0.0
201,1.52,-0.10292406491569792,0.04359377621225473,-0.04359377621225473,0.10292406491569792,-0.020840029582412156,0.16842178799219673,0.0757044345475675,-0.0757044345475675,-0.16842178799219673,0.020840029582412156,0.2625145022517008,0.4253051004295355,-0.2625145022517008,0.033788840756725606,1.4335363251536881,0.9381549485285693,0.002576134599343363,0.003375909039789489,0.18248408711522432,0.09671267093477232,0.058765236089182,0.1125628818528844,-0.48263589787945904,-0.5966233513272087,-0.0381332984482937,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.000818244346601e-06,-1.6002923911536007e-06,-8.001636488693202e-06,-5.121145091201762e-06,-1.5363260740680086e-05,-8.641823258324724e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.006625618906420938,0.002806297450989176,-0.002806297450989176,0.006625618906420938,-0.0013415473295454172,0.01084195040680358,0.004873378150588303,-0.004873378150588303,-0.01084195040680358,0.0013415473295454172,0.12029160015924467,0.027378508737141427,-0.12029160015924467,0.050466806186653945,-0.047804830011521915,0.26753426046852713,-0.003964602662367717,-0.002115862652192751,-0.25381567584187303,-0.06061512784212991,0.0,-0.5104771633890032,0.0,0.0,0.3289538454694818,0.0,0.0,0.0,2.9146998508305195e-06,1.1693705988361838e-06,5.829399701661039e-06,3.735004599267921e-06,1.1205013797803678e-05,6.300638599699573e-06,0.0,0.0,0.0
202,1.53,-0.10299032110476213,0.04362183918676462,-0.04362183918676462,0.10299032110476213,-0.02085344505570761,0.16853020749626477,0.07575316832907339,-0.07575316832907339,-0.16853020749626477,0.02085344505570761,0.26371741825329326,0.4255788855169069,-0.26371741825329326,0.034293508818592146,1.433058276853573,0.9408302911332546,0.002536488572719686,0.0033547504132675613,0.1799459303568056,0.09610651965635102,0.058765236089182,0.10745811021899437,-0.48263589787945904,-0.5966233513272087,-0.03484375999359888,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.971671245838296e-06,-1.5885986851652389e-06,-7.943342491676592e-06,-5.0837950452090825e-06,-1.525121060270205e-05,-8.578816872327728e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.014783654349384556,-0.006261665397502836,0.006261665397502836,-0.014783654349384556,0.002993396746802865,-0.024191520069702377,-0.010873907385407222,0.010873907385407222,0.024191520069702377,-0.002993396746802865,0.327784876296372,-0.06108933379990189,-0.327784876296372,-0.06574330661021713,-0.1255215490760131,-0.2568465971676037,0.002032418460654918,-0.0008900131987620106,0.13021343043768951,-0.025496973990317418,0.0,-0.126184582205556,0.0,0.0,-0.07152664707291839,0.0,0.0,0.0,1.1170107212763749e-06,4.363323129986051e-07,2.251474735072545e-06,1.4486232791552775e-06,4.328416544945953e-06,2.426007660272021e-06,0.0,0.0,0.0
203,1.54,-0.10284248456126828,0.04355922253278959,-0.04355922253278959,0.10284248456126828,-0.02082351108823958,0.16828829229556774,0.07564442925521932,-0.07564442925521932,-0.16828829229556774,0.02082351108823958,0.266995267016257,0.4249679921789079,-0.266995267016257,0.033636075752489974,1.4318030613628128,0.9382618251615785,0.002556812757326235,0.0033458502812799412,0.18124806466118248,0.09585154991644784,0.058765236089182,0.10619626439693881,-0.48263589787945904,-0.5966233513272087,-0.03555902646432806,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.960501138625532e-06,-1.5842353620352528e-06,-7.920827744325867e-06,-5.06930881241753e-06,-1.520792643725259e-05,-8.554556795725008e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.011677003187421375,0.004945826767839556,-0.004945826767839556,0.011677003187421375,-0.00236436263109166,0.019107882104127394,0.00858885251552588,-0.00858885251552588,-0.019107882104127394,0.00236436263109166,-0.11801249686211324,0.048251931005993676,0.11801249686211324,0.1315500908453303,0.060302574279691434,-0.9301154195455519,0.015858340836300736,0.012737517600809774,1.0084745594011317,0.3649028982182931,0.0,-0.28620312245260376,0.0,0.0,-1.1559145989955153,0.0,0.0,0.0,-1.7139133254584335e-05,-6.859143960337718e-06,-3.431317309420843e-05,-2.19562419900887e-05,-6.586872597026601e-05,-3.705334001983964e-05,0.0,0.0,0.0
204,1.55,-0.1029592545931425,0.04360868080046799,-0.04360868080046799,0.1029592545931425,-0.0208471547145505,0.16847937111660902,0.07573031778037458,-0.07573031778037458,-0.16847937111660902,0.0208471547145505,0.26581514204763584,0.42545051148896784,-0.26581514204763584,0.03495157666094328,1.4324060871056097,0.928960670966123,0.0027153961656892424,0.003473225457288039,0.1913328102551938,0.09950057889863077,0.058765236089182,0.10333423317241278,-0.48263589787945904,-0.5966233513272087,-0.047118172454283215,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.131892471171376e-06,-1.65282680163863e-06,-8.263959475267951e-06,-5.288871232318417e-06,-1.586661369695525e-05,-8.925090195923404e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0020525944668101093,-0.000869383407003238,0.000869383407003238,-0.0020525944668101093,0.0004156152547774711,-0.0033587988789995915,-0.0015097621628518132,0.0015097621628518132,0.0033587988789995915,-0.0004156152547774711,-0.009492042950143276,-0.008481776565910648,0.009492042950143276,0.035075271112091494,0.01813114349482614,0.0029971492047087267,-0.00015034266176673292,1.4992378274654786e-05,-0.009507873086456176,0.00042973496842679815,0.0,0.002671313686640475,0.0,0.0,-0.0014130534689994756,0.0,0.0,0.0,-6.981317007977343e-08,-1.7453292519964533e-08,-1.2217304763958233e-07,-8.726646259973796e-08,-2.617993877989598e-07,-1.3962634015937745e-07,0.0,0.0,0.0
205,1.56,-0.10293872864847439,0.043599986966397955,-0.043599986966397955,0.10293872864847439,-0.020842998562002724,0.16844578312781902,0.07571522015874606,-0.07571522015874606,-0.16844578312781902,0.020842998562002724,0.2657202216181344,0.42536569372330874,-0.2657202216181344,0.03530232937206419,1.432587398540558,0.9289906424581701,0.002713892739071575,0.0034733753810707855,0.19123773152432924,0.09950487624831504,0.058765236089182,0.10336094630927918,-0.48263589787945904,-0.5966233513272087,-0.04713230298897321,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.132590602872173e-06,-1.6530013345638297e-06,-8.265181205744347e-06,-5.289743896944414e-06,-1.586923169083324e-05,-8.926486459324998e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.001938449933727715,0.000821037786723211,-0.000821037786723211,0.001938449933727715,-0.0003925070954809845,0.0031720137424501305,0.0014258118258309027,-0.0014258118258309027,-0.0031720137424501305,0.0003925070954809845,-0.15546089215814352,0.008010118788853715,0.15546089215814352,-0.06253793962575985,0.02146346572908797,0.42989841851048816,-0.012060870903104082,-0.008706662240036325,-0.7658420109282416,-0.24942741195687762,0.0,-0.3285905726389718,0.0,0.0,0.6446488609438763,0.0,0.0,0.0,1.176351915844178e-05,4.7123889803847065e-06,2.3544491609403526e-05,1.5062191444711096e-05,4.5204027626652915e-05,2.5429447201557324e-05,0.0,0.0,0.0
206,1.57,-0.10295811314781167,0.04360819734426519,-0.04360819734426519,0.10295811314781167,-0.020846923632957533,0.16847750326524352,0.07572947827700437,-0.07572947827700437,-0.16847750326524352,0.020846923632957533,0.264165612696553,0.4254457949111973,-0.264165612696553,0.034676949975806594,1.4328020331978488,0.933289626643275,0.0025932840300405342,0.0033863087586704223,0.18357931141504683,0.09701060212874626,0.058765236089182,0.10007504058288946,-0.48263589787945904,-0.5966233513272087,-0.040685814379534446,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.0149554112877555e-06,-1.6058774447599826e-06,-8.029736289650311e-06,-5.139121982497303e-06,-1.541719141456671e-05,-8.672191987309425e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.007997779311047504,0.003387474638610194,-0.003387474638610194,0.007997779311047504,-0.001619386293170641,0.013087316489493461,0.005882649697139253,-0.005882649697139253,-0.013087316489493461,0.001619386293170641,0.13356210640703137,0.03304857733138489,-0.13356210640703137,0.034723953786957445,-0.11514195384136894,-0.11175271642021034,-0.003381819771834313,-0.00035728635117576214,-0.2160907156725761,-0.010235919730634813,0.0,0.13190098929144328,0.0,0.0,0.11829572889312731,0.0,0.0,0.0,5.061454830783785e-07,1.9198621771937693e-07,9.77384381116828e-07,6.283185307179609e-07,1.884955592153798e-06,1.0646508437164813e-06,0.0,0.0,0.0
207,1.58,-0.10303809094092214,0.04364207209065129,-0.04364207209065129,0.10303809094092214,-0.02086311749588924,0.16860837643013846,0.07578830477397576,-0.07578830477397576,-0.16860837643013846,0.02086311749588924,0.2655012337606233,0.4257762806845111,-0.2655012337606233,0.03502418951367617,1.4316506136594351,0.9321720994790729,0.002559465832322191,0.0033827358951586646,0.18141840425832106,0.09690824293143992,0.058765236089182,0.1013940504758039,-0.48263589787945904,-0.5966233513272087,-0.03950285709060317,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.009893956456972e-06,-1.6039575825827888e-06,-8.019962445839143e-06,-5.1328387971901236e-06,-1.5398341858645173e-05,-8.66154547887226e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.00847352115855432,0.0035889903540461954,-0.0035889903540461954,0.00847352115855432,-0.0017157110145878812,0.013865838055640567,0.006232605665457136,-0.006232605665457136,-0.013865838055640567,0.0017157110145878812,-0.009325747979010979,0.03501451620082641,0.009325747979010979,0.01006573267527261,0.006988752110603791,-0.019021697745669197,-6.466444878636644e-05,0.0001601863187480207,-0.004189313803559802,0.004589116375315616,0.0,-0.02123577007486499,0.0,0.0,-0.014218534190881676,0.0,0.0,0.0,-2.2689280275928482e-07,-8.726646259971679e-08,-4.5378560551856964e-07,-2.792526803191784e-07,-8.552113334770763e-07,-4.886921905583293e-07,0.0,0.0,0.0
208,1.59,-0.10312282615250769,0.04367796199419175,-0.04367796199419175,0.10312282615250769,-0.02088027460603512,0.16874703481069486,0.07585063083063033,-0.07585063083063033,-0.16874703481069486,0.02088027460603512,0.2654079762808332,0.4261264258465194,-0.2654079762808332,0.035124846840428894,1.4317205011805412,0.9319818825016162,0.0025588191878343275,0.003384337758346145,0.18137651112028547,0.09695413409519307,0.058765236089182,0.10118169277505525,-0.48263589787945904,-0.5966233513272087,-0.03964504243251199,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.012162884484565e-06,-1.604830247208786e-06,-8.024500301894329e-06,-5.135631323993315e-06,-1.5406893971979944e-05,-8.666432400777843e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.004033141742094959,0.001708258458681805,-0.001708258458681805,0.004033141742094959,-0.0008166395570084056,0.0065997007670265395,0.0029665186763228046,-0.0029665186763228046,-0.0065997007670265395,0.0008166395570084056,-0.030171244979837475,0.016665834868029306,0.030171244979837475,0.04349919001330471,-0.00013730505228348733,0.22757885678165168,-0.0026762355151305553,-0.0009714677149525331,-0.17148559777874495,-0.027830583919986884,0.0,-0.3030635789855213,0.0,0.0,0.04717680818676698,0.0,0.0,0.0,1.3089969389957306e-06,5.235987755982795e-07,2.635447170511426e-06,1.675516081914647e-06,5.026548245743687e-06,2.8448866807506614e-06,0.0,0.0,0.0
209,1.6,-0.10316315756992864,0.04369504457877857,-0.04369504457877857,0.10316315756992864,-0.020888441001605203,0.16881303181836513,0.07588029601739356,-0.07588029601739356,-0.16881303181836513,0.020888441001605203,0.2651062638310348,0.4262930841951997,-0.2651062638310348,0.03555983874056194,1.4317191281300183,0.9342576710694327,0.002532056832683022,0.0033746230811966195,0.17966165514249802,0.0966758282559932,0.058765236089182,0.09815105698520003,-0.48263589787945904,-0.5966233513272087,-0.03917327435064432,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.999072915094607e-06,-1.5995942594528032e-06,-7.998145830189215e-06,-5.118876163174169e-06,-1.5356628489522507e-05,-8.637983533970337e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.00803123727280558,0.0034016467121374128,-0.0034016467121374128,0.00803123727280558,-0.0016261581706679407,0.013142067468130403,0.005907276292883845,-0.005907276292883845,-0.013142067468130403,0.0016261581706679407,-0.003076369699445136,0.033186859768019605,0.003076369699445136,0.1768802185104404,-0.04446308299927981,0.3655752514060251,0.0005839348078397807,-0.007928280300231868,0.03746309096833156,-0.22712824767535805,0.0,-0.29666834354036137,0.0,0.0,0.21363589262635221,0.0,0.0,0.0,1.0751228192285108e-05,4.293509959906066e-06,2.1485003092050082e-05,1.3753194505715281e-05,4.127703680966581e-05,2.3195425759004743e-05,0.0,0.0,0.0
210,1.61,-0.1032434699426567,0.04372906104589994,-0.04372906104589994,0.1032434699426567,-0.020904702583311882,0.16894445249304643,0.0759393687803224,-0.0759393687803224,-0.16894445249304643,0.020904702583311882,0.26507550013404035,0.4266249527928799,-0.26507550013404035,0.037328640925666345,1.4312744973000255,0.937913423583493,0.0025378961807614197,0.003295340278194301,0.18003628605218133,0.09440454577923962,0.058765236089182,0.09518437354979642,-0.48263589787945904,-0.5966233513272087,-0.0370369154243808,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.891560633171756e-06,-1.5566591598537425e-06,-7.783295799268714e-06,-4.981344218117016e-06,-1.4943858121425849e-05,-8.40602927638029e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.003061464587630902,0.0012966923677686093,-0.0012966923677686093,0.003061464587630902,-0.0006198711371380866,0.005009688365170684,0.002251806347632057,-0.002251806347632057,-0.005009688365170684,0.0006198711371380866,-0.005365386466721356,0.012650635110644792,0.005365386466721356,-0.10701591028358312,0.0027610061568816846,-0.015956934485750196,9.883799554043227e-05,8.498008127956654e-05,0.0063181267988071665,0.0024342630676341126,0.0,0.0016298757219729287,0.0,0.0,-0.00469851361283094,0.0,0.0,0.0,-2.2689280275928482e-07,-8.726646259971679e-08,-4.1887902047847117e-07,-2.617993877992139e-07,-8.203047484373166e-07,-4.5378560551856964e-07,0.0,0.0,0.0
211,1.62,-0.103274084588533,0.04374202796957763,-0.04374202796957763,0.103274084588533,-0.020910901294683263,0.16899454937669814,0.07596188684379872,-0.07596188684379872,-0.16899454937669814,0.020910901294683263,0.26502184626937314,0.4267514591439863,-0.26502184626937314,0.036258481822830514,1.4313021073615944,0.9377538542386354,0.002538884560716824,0.0032961900790070965,0.1800994673201694,0.09442888840991596,0.058765236089182,0.09520067230701615,-0.48263589787945904,-0.5966233513272087,-0.03708390056050911,0.13357004713152726,0.47017424736928537,0.6090850023609812,-3.893829561199349e-06,-1.5575318244797397e-06,-7.787484589473498e-06,-4.983962211995008e-06,-1.4952061168910222e-05,-8.410567132435475e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.030446727748972835,-0.012895801510673377,0.012895801510673377,-0.030446727748972835,0.006164834530601737,-0.049822099014260046,-0.022394686151482046,0.022394686151482046,0.049822099014260046,-0.006164834530601737,0.13725007438294967,-0.12581265254195118,-0.13725007438294967,-0.17749785562613668,0.043638065861895114,-0.31155348878574296,0.00023465951793058722,0.011151920881957928,0.015057531415607617,0.31947927326515385,0.0,0.29282076520434214,0.0,0.0,-0.1354155588061852,0.0,0.0,0.0,-1.4992378274631323e-05,-6.003932626860494e-06,-3.000220984178261e-05,-1.919862177193761e-05,-5.7595865315812656e-05,-3.239331091701487e-05,0.0,0.0,0.0
212,1.63,-0.10296961731104327,0.043613069954470896,-0.043613069954470896,0.10296961731104327,-0.020849252949377246,0.16849632838655554,0.0757379399822839,-0.0757379399822839,-0.16849632838655554,0.020849252949377246,0.26639434701320264,0.4254933326185668,-0.26639434701320264,0.03448350326656915,1.4317384880202133,0.934638319350778,0.00254123115589613,0.0034077092878266758,0.18025004263432548,0.0976236811425675,0.058765236089182,0.09812887995905957,-0.48263589787945904,-0.5966233513272087,-0.03843805614857096,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.043753343945662e-06,-1.6175711507483446e-06,-8.087506687891325e-06,-5.175948429714384e-06,-1.5528019822068348e-05,-8.734500241605624e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.006127885910336972,0.002595479130641787,-0.002595479130641787,0.006127885910336972,-0.0012407720185351329,0.010027475058066448,0.004507277886690864,-0.004507277886690864,-0.010027475058066448,0.0012407720185351329,0.03118076087248456,0.02532177783999834,-0.03118076087248456,0.18276721407741725,-0.05575103484316557,-0.9648072418209752,0.01679926528934351,-0.0006693337681398358,1.0692673094012366,-0.019174920200695778,0.0,1.447191096877691,0.0,0.0,-1.6741903647213263,0.0,0.0,0.0,9.075712110370546e-07,3.665191429188105e-07,1.8151424220741092e-06,1.1519173063163886e-06,3.473205211468707e-06,1.9547687622338254e-06,0.0,0.0,0.0
213,1.64,-0.10303089617014664,0.04363902474577731,-0.04363902474577731,0.10303089617014664,-0.020861660669562597,0.1685966031371362,0.0757830127611508,-0.0757830127611508,-0.1685966031371362,0.020861660669562597,0.2667061546219275,0.4257465503969668,-0.2667061546219275,0.03631117540734332,1.4311809776717817,0.9249902469325683,0.002709223808789565,0.0034010159501452774,0.19094271572833785,0.09743193194056055,0.058765236089182,0.11260079092783648,-0.48263589787945904,-0.5966233513272087,-0.055179959795784224,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.034677631835292e-06,-1.6139059593191565e-06,-8.069355263670584e-06,-5.16442925665122e-06,-1.549328776995366e-05,-8.714952553983286e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.012580821940566533,0.005328647285970933,-0.005328647285970933,0.012580821940566533,-0.002547360403163182,0.020586874112266118,0.00925366588090254,-0.00925366588090254,-0.020586874112266118,0.002547360403163182,-0.0007142759963774115,0.05198674361904243,0.0007142759963774115,-0.04613341545334007,-0.05524584929117449,0.2129969624937722,-0.007925819385986611,-0.004062951965717572,-0.5025032950887104,-0.11639499552453525,0.0,-0.4720135973335496,0.0,0.0,0.684831593765834,0.0,0.0,0.0,5.480333851262172e-06,2.199114857512842e-06,1.0943214410004549e-05,7.016223593017103e-06,2.1031217486531682e-05,1.1833332328521554e-05,0.0,0.0,0.0
